id,content,session_id,question_id
929,3,SM2232285c1f92097f4996403e38b99846,1
930,1,SMf12cbe1e35bd0b7cca31477ead61440a,3
931,3,SM83f988f4b0df1811594e1f5aa9fe642f,3
932,4,SMb5af9804fd176f192588407996565b70,2
933,4,SM3bc7259ae7db377945a150150060373d,3
934,3,SM3ef727972d59be5be6a1d97405d95037,2
935,4,SM409de4008c939b4155110d07719af9ce,2
936,1,SMe4a7eff5495f759ad5344e61cf335c6a,2
937,4,SMf7019f076307bd0b58aad96e56c1936f,1
938,1,SM2e666cedfe9fb2b88c40e311c868ad4a,3
939,4,SM26f5705e4fa031d798abb00a78058a20,1
940,2,SM93abf0917a84d1e0b728f686f67b6d1f,1
941,1,SM5229a3581cc2cc61a217131e800bc892,3
942,1,SM0dfb2bf966ca1e1aa096a0899769ddec,3
943,3,SM36079f5b8d804b1841945fd63c2e708a,1
944,5,SMf9732bb6f272899d8d1ff627ffb22448,1
945,4,SM7903fce988196af3ca8797160e75bb4c,2
946,2,SM74271acfb2f125ee26bd3e59cf545c1a,2
947,2,SM84ef2b2ce4c169768dc4ebe1bbc4b39d,2
948,3,SM1d126c944e3214ce3b4867862511a920,1
949,4,SMfb076c8eac0ac60a23b9f9abdab8062a,1
950,1,SM989c69f76b37351b768ce2ee683a0ea4,3
951,4,SMe51180b23230af1ff198ba80e1e2d7bc,3
952,4,SMc4d941a2e0f858a4c84c75513e9154d4,2
953,2,SM39609e6edffa20833ba3a976889e5a71,1
954,3,SM6d33a11cc4e5cee57c019080f29246cd,3
955,2,SM3e7c27ebe30389c3390811a1790bbbb2,1
956,1,SMf1c634b759abed4e92c091ac7200df09,2
957,3,SMeb0893c06f2283c10ebf38aa229d00b1,2
958,5,SMee457d8e01b65d91483c7bf74de84403,2
959,3,SMd2d1ecb2af4f6eedee5768425fc422a7,2
960,2,SM3e6a426a6ddc9e8f2beef52c59ed2e8c,3
961,4,SMb6096bf82dc41269b1413dc83bdf558f,2
962,5,SMe752d028398e947014dd9df0f1bf4b1f,3
963,3,SM4859ab5fa94b7f270a7fec28728730f3,3
964,1,SM523d866246300aa4689771d600c2219d,3
965,4,SMf5da609a64fde2c297ece8b99508cf3c,3
966,5,SMda9f9a9e06c1f7403548319c1481c6ca,1
967,1,SM6e341db89671e44913cf2b0bdf45ed3a,2
968,1,SM6a81429811456ed3e82c79324f1feb12,3
969,3,SM646dab155507aed9e5995b6ab5fd02d9,1
970,4,SM2cd6a5b643cadc77e0ddb355d72f8022,2
971,1,SM7d2e98c8ae92c4dbe03bb52ddfd35d90,3
972,3,SMd49d0a4418d37d5d4c3f9148f9be4456,1
973,3,SM6e04104d98ac0366b399fe5c7da6f6a5,2
974,3,SMeac3604afc1b59f6ade21cec32847007,3
975,3,SM3070de7c246e0e7968bb45917042d7ef,1
976,4,SMca0aa6bb5ba3c067d297830cfd7a74dd,1
977,4,SMb8f9be0d4b64739951632b984444fe2e,2
978,3,SMb2ed4ac74efe23a314f216d1b909dac8,2
979,4,SMa7f6387ac869abe2c1a6dad06807d743,3
980,2,SM86755bc21eea2168bc001398afaa0bbb,3
981,3,SM2b462e25c92a9ad9fdcbeceee9f132f2,1
982,3,SM681c22d88a51b7ef49e04d648a9329d1,2
983,3,SMed9771a137e8609397e57fb17a371a47,3
984,5,SM6c139933b2ebab455e597de3da7da8b6,1
985,1,SM54890a2ec5550aca308d84686dd0c61f,2
986,1,SMbbfa6861242c6134368b8b21b5cbc86d,3
988,5,SM3b15885ffb2310b85960714ae1514a21,2
989,5,SM871e1b1a06ce8de959ea008f1441a415,3
990,3,SMcecba51aeba967f54e3c22d932b5eb66,1
991,1,SMb93522252901857dbfc78bd2af057c24,2
993,4,SM163c6c615d550fc1b4e3c883a30e5b70,1
994,2,SM6884255c2dfead2b9e162723ac44ab8c,2
999,3,SMbfeb7bf94de0fe707c63b394f73225fa,1
1000,3,SMf5e245c73e846b47a41e6e8a1360aa54,2
1001,1,SM5d339f79fdfca58f4cbd4a7c9482234b,3
1003,3,SM11aa4d5ccffef70bd08855d3acf5f7c7,2
1004,2,SM4505e24b393987f52928b17fad50b832,3
1005,1,SM2cc6a4d3b22a06ee583d4810341c4eaa,4
1006,3,SMcf7b8adbb60dbcb979d87a582a39298f,5
1007,Yes,SM0a85f6f96328aed6d05459cd5fdbf9d5,4
1008,Ready ,SMfadcefe80e45296064f84f9afe30ee77,4
1009,Okay,SMd73f47715720e3e6b8d7f3a7a93539ff,4
1010,5,SM01e5e15ee8039235ace512ac5921ea3e,4
987,2,SMc06847eff51ee8bdd625a28442d1590b,1
992,5,SM0679362a4f3158762d372e817c0213f8,3
995,2,SMedeb20eb75bc6bc35137040c69f8cc17,3
996,5,SM277f2f3010aa8146a9648f53964cc7b0,1
997,1,SM0971695898498bf343f82c3a80a8f219,2
998,4,SM33010ef5c91c2c2f32a6a216ddbe511b,3
1002,3,SM448ad62e7212212e7c4614e17bf113f2,1
1011,Yes,SMee0cf4ee1a0fd497899966245ca778cc,4
1012,Yessss,SMd09851da1d7fae7cb7836324c63e0e94,5
1013,5,SM87c45a4f6e4c5af45dfa00b27e51c0de,4
1014,3,SMcfcc33d37eb387167ced7bdc54d21e10,4
1015,Yea,SM8ef57421cf19b147d89de2d764b440f7,6
1016,2,SM8d96d292b18d86d75f9883e83b6a661e,4
1017,4,SM93e25247f1801fb0eac6e0d1f657c134,4
1018,3,SM8622d507938dbb700d55bcfdd042c687,4
1019,Ok,SM0e4697916b8d762df78b212be5010352,4
1020,4,SMa1c200fded24bf3ed342891e890ea47d,4
1021,5,SMe2c719cde31b0aa57bbe1306ce048d3a,4
1022,2,SMfd5fba17b4d55dd1b82ab6f0acd0e170,5
1023,4,SMd409d4dad00896c9cd24a1a6b128fc36,5
1024,5,SM3f2e0d1fda535b36a87aee31e668c4cc,1
1025,5,SMabb79c3b949253b9994c15b78bcb8eb9,5
1026,3,SMf8b044a2454077d46613b799de10693c,4
1027,3,SM81c3cb0cd75197d91d07a3d0410f4953,4
1028,5,SM54806b45517b001434d63831ab516412,4
1029,5 ,SM3470347b6c93bebf219929222ab89e70,4
1030,3,SM3b44ad3d3e2dbd3c7d38ee11eaf686cf,4
1031,5 ,SMcc042ada15adbd2fc27d1ec24313580a,4
1032,3,SMde4920c2b3f55e76a08c304da623a79f,5
1033,2,SM9eab145101e9eacaf045ef79fd45fb60,4
1034,1,SM0fe320e429a5ba380dd3f62c89a7f8db,6
1035,3,SM68219a10d5045d6a7f8eaeb7bb5e7da8,6
1036,1,SM1bb78e9607d143bf8b158d9837232737,5
1037,4,SMa11086306cfb57403c6524b85c425060,4
1038,3,SM4d23e356c6f08eeaf5fd82f158968057,5
1039,4,SM01fce2ac12e66c0fa4f219bf577e0ddf,2
1040,3,SM4f6bfab7d0d40a779193ac61d1cc9cad,3
1041,3,SMf39140a50d554190653f3935015c372e,4
1042,2,SM3c575ca30da8c9525864ae3d1966eeba,5
1043,3,SM9d514d584ee70cdde81b77a569467722,4
1044,2,SMaa6b9a127d3d82926a189514517349fa,5
1045,2,SM993ec1812f0bf052a8ba86cbf83652ef,5
1046,3,SM47fbd6808a089a30e1e1ba6a4bf96930,6
1047,3,SM3b536527bb0282b1eafca119e5484d5b,6
1048,1,SM575cb7415e91d26598a393330fe912cf,5
1049,3,SM3b46455e7f68975b3fc7fed3c3269641,4
1050,1,SM7d01f9faf4b91d4dca161caf841e6fb7,5
1051,4,SMeb0e39360f2a9bdef9f8ca8b6c556506,5
1052,2,SM2f36048ff9ea52ea3ef4bb4576e52242,5
1053,3,SM5f779776b53035e753178d7be32289a1,5
1054,3,SM98cb4a921ebcc5cb58c44b0720a8261d,5
1055,3,SM4787325a57607b8392b0c59ad431d043,6
1056,3,SM7cbc4e6ca7bc670f860d9d0bb9eadeef,5
1057,3,SM849bcb5133a1bb176155e90915b7d839,6
1058,3,SM6a4347d13119e7308299b9911e46bef8,6
1059,2,SM47280ce5629b49ed899ff5ce7f260b4f,6
1060,2,SMe85e19df6a0978661a30b66f88c083ec,6
1061,5,SM8deb9ee99d0986a3e9f1cd4ee5ae8670,1
1062,2,SM275d0b3d45abd2c746d7595511cc037a,4
1063,1,SMf6afd5f194ae7113770d4344dd9227c3,2
1064,4,SMdd759b54ae4382f04b3e63ae22f1ee55,4
1065,3,SM9bf2e4e74603b05fde493a5dc819d3db,1
1066,3,SM7dc6b38e2215e4c153585b475c06f29f,4
1067,2,SMe28af5d3066565ac42f739770cf9a899,1
1068,2,SM6f1d11492620ad08083ab882c4b28eef,5
1069,2,SM9b2d677a3c7412c28ca27f898ecc1f7d,5
1070,3,SMa2691dc16e99185ebed95e818b1dc3a6,5
1071,3,SMf57bf3c69bbf33d3468f3d535d5470f1,2
1072,3,SM8f8ecf1cde11b4f327d4310422f740a5,2
1073,5,SM5d0db75937e1f744440bfb7964b9f6ed,1
1074,2,SM074df309a5c1b0ed2a7aecddf78a9117,6
1075,2,SM85126057694d63a6e75a7de089912061,3
1076,1,SMa410080642dbfe55e3d821b281b2dd3d,3
1077,1,SMb5118e3bea86d1491bdbbae487272a01,2
1078,5,SMd135ab34b2f1d1f8ee4b76aedc4ee1e9,4
1079,3,SM3ff4fa511c2d20fc1aa74d9abe80d316,3
1080,2,SMeff9b6a276f2c42209e5a96738b03237,6
1081,1,SMc6da914af90989008717d79437294141,6
1082,5,SMab86787b990d4d2e6af0125d9cdb7119,4
1083,1,SM947f390c0e03e28fb9958fa47ca6adca,3
1084,3,SMaf8aa565663182d136810389a6b6078c,1
1085,1,SMb8285b649267bf4d6bd061b8c5eccb38,5
1086,5,SM260f925cfcf35cb626f1db2870569ca4,5
1087,5,SM1a31bbac7fa5810f650e5f030c91a473,6
1088,2,SM26af854832532b0990387fa8f7ec2cbe,2
1089,4,SMea7e5ee01ec65de98c3a9038b4b3b6cc,6
1090,4,SM959b30d901d00b313d204d7ccdd0f75e,3
1091,5,SM3e5cdcc7c439ab42954e16961f602dd9,4
1092,2,SMca4f7e1155d283bf1a00e039fa410843,5
1093,2,SMbb3b3908a5b73bf4317820cb2827cb5a,6
1094,3,SMdf6b148832b2c3b3b7a593a9385f419e,1
1095,3,SM4fc6500ba62b90324173303d22ef719a,1
1096,3,SM3baec3bbcf1caec0014962e2a254bd08,2
1097,2,SM9f18fc2f4c15f4b7ea7896f52ebe858b,3
1098,1,SM0ee6f852e9f63fa84fd9076e0812f359,2
1099,"4, agree.",SM1805f38cf3a57491ed2463dffbedbeac,4
1100,1,SM7e399fabd587fce2aae45793e603014f,3
1101,"2, Disagree.",SMae9bf16dec74fd169f149ac937736253,5
1102,2,SM373292e7fdc1b2855dc1b9dfc0278b66,1
1103,4,SM5834751681ced34ed720d1aba98d66d9,2
1104,4,SM2a19dcac164dbbd984987b3214550436,3
1105,3,SMf13964c2864210b1e1994f4bf7b7739c,4
1106,4,SM13c71c50fb82003d1ca96e6b445d6ff5,5
1107,1,SM4be1563fe3cb08c3156e563a95a79440,6
1108,5,SM515ca2f96de0f2c9de3d81914858b69e,4
1109,3,SMc4e27910ea0d4daebe82004ea9d7fe54,4
1110,4,SM0238f55a1d1f48cc24f95f0f7b209744,5
1111,4,SM15383e2f29c9385cc0055c2e6d0bbe52,6
1112,"2, disagree",SM8049958b370fa64507b80646e3dcf016,6
1113,4,SM29aa0134a7d8192d93e0c38898b4dbc3,4
1115,2,SMcd2cfd847c11074d42dc8bc5e5386993,6
1117,3,SMd94b2a29ecc67e3265cf7629b2bb903c,5
1119,4,SM1b56af1de984a127317567d4bbfb9014,6
1120,2,SM879cf04a53e10b6c89c66809c0f710e9,5
1121,1,SMce708d92c985e12be107f93505e17744,4
1122,3,SM78f8fa5fd866737deb1cf5a3f6aabc9d,6
1124,4,SM74251f2f7177d8f5913a1bedd8a8a240,6
1127,Somewhat agree,SMbd476ad6bee6ba3b7a40b623ed2031ff,6
1130,2,SMf50335de51a1cce94cf883c13e383469,6
1131,3,SM14ea55f265a6b33d4346baa8a896be73,1
1132,4,SM2a2da9af7d8d993d5038d3c3746e76b4,2
1134,5,SM8c29ad22c0cb059b4234816a74c9ade3,1
1139,2,SM3d7133e6ff9c85511936af26dcf6d6d0,3
1140,3,SM9e713585de6e1831c0dfbc7f2f0b0b72,4
1141,3,SMe1407201a6aa94a67435e1334a498bf3,4
1143,3,SM2e55255535639b5f0bdf6c06f1d0346f,6
1147,1,SMacc9a71297934c9b5c4980624fab4183,4
1150,1,SM03bb874af6d722a2e087ff57cee5fbd7,4
1151,2,SM263994dfc2449a4ed75b93339efb23ef,5
1152,4,SM70ef68904d634e6e78b1591d534c74e1,6
1114,2,SM64e667957812da77451aa229b20f9485,5
1116,4,SMc8ab55e7c05cdd1f2404271061df6a67,4
1118,4,SM43a6ffd17ae5a680f494d37058c9416d,4
1123,1,SM2012614b7b2e76de8e2af3607916ac00,5
1125,Agree,SM6ed34b5c99639cea8e7f115e0c1074f6,4
1126,Disagree,SM04b6cb5c903bdb01a0b2ee0c8eff1dd5,5
1128,4,SM234ad5b645a13bc971731e81ec0d172a,4
1129,2,SMe4db2b06e88918ed307cdd8a57ed39ac,5
1133,4,SMb65f19d2b602852398f6885c4a735da7,3
1135,1,SMe4d846ef601a2faccfeb6f923428cb1b,2
1136,1,SMa0c502929ffd35ed1537da5526975401,3
1137,3,SM92b020f51f2da6bf454bffbf7495152e,1
1138,2,SMe4b5ef4d70d5cee6889259ce3b9a60c4,2
1142,2,SMc871035692f2d667fde9fa2f6ee51401,5
1144,5,SM5cfb6a479d3a24c4176e26a58b27722a,4
1145,2,SMa03dea41739e73b8251bf9106ebf1060,5
1146,3,SM701c812b682c611d0f5f802df9dd3429,6
1148,1,SM1d85210681ac946f4a25e105fd8ded37,5
1149,1,SMb4fc70e428bce7027d5697e389552880,6
1153,3,SMc25f2a4f46c43f23dce4324c9d430ff9,1
1154,2,SM9639015b44ba8ddcfd464bc17926262e,1
1155,Yes,SM5819b4c35cd9182dc391f2370b94af11,1
1156,4,SM2e8a77ac93a424a5cb6dd194f7c24c7a,2
1157,4,SMafa923896d43830d9776b1af6c65515b,1
1158,3,SM7e70c5e051678bd24456197a834d7107,1
1159,2,SM83b1d61c074ffe6bee623ae7dfad2ae9,1
1160,4,SM76f6f352301d500f76bc84cece4fd6ac,1
1161,4,SMa603e4997873a3f51b60c3edd84b730a,1
1162,5,SM54f66cfb1d0c7f0b7c655992875c75c1,1
1163,4,SM2a44c77d7d93c049d513db3e91173328,1
1164,3,SM493f73cd6412b7f67d1361508dc726e6,1
1165,2,SM30c65ee8aa692b94f74ce1f879aa9a8d,1
1166,3,SM4ad98eb725e909b540a5c34e50020e73,1
1167,1,SMf418add3fd02615e8f43009a76c0baaa,3
1168,3,SM102a1e48526733abf2da0545a93c366f,2
1169,2,SM514be06a8dc31a748abfea342fb9cadb,2
1170,3,SM247cd626b604254f2fb9e432d25493bb,2
1171,3,SM29064e6fc8de62f3e980036a1f590cb8,2
1172,1,SMd1da965ec9b733b54694f078728b96eb,2
1173,3,SM399a05d12fd1a563bbd1172953131a02,2
1174,3,SM69694cb8e0101bfb42c1b67b591db7fd,3
1175,1,SMed61f26d3b5cba04406e64b8e0f1e5c6,3
1176,4,SMfa22c452f76377d2f4cab0b5ffd54954,3
1177,2,SM3c9ddd5f950377936e9be439402f046e,3
1178,2,SM3eb3656ba66523a795bd10c9723a304a,2
1179,3,SM410754fa4c0cec18bad5711390ba0ba9,3
1180,3,SM87f66e6b8df327537f728d400f23f85a,2
1181,3,SM6bd811b2c265ed67280c5538ccdf1f84,1
1182,3,SM097c1f8827017b58d6fe352c97801c35,3
1183,3,SM30680e514ceff2b03eaf6b3565deea70,1
1184,2,SMc710d77c8d5d331693b38181e3008acc,2
1185,2,SMc15024b43d9be813fc196d0cdf9d1bb8,1
1186,2,SM73a9cd13feb51bc284bc0b439668db3f,3
1187,5,SM04f8fc68f90d0676904b53590cb2f28f,3
1188,4,SM05b19ae4b64aa69ece56d56234eb18d1,2
1189,4,SMb07658438f399c2a02a37aebc5c46045,3
1190,4,SM3e8f10f5d4a2713df47f04f28b0f523b,3
1191,1,SMb218c4f7728f9979aae1a8c335d5b61d,2
1192,3,SM01338c1d3d21d96f1eb8c8077fcc6e6a,3
1193,5,SMeccb666b68856455e8b39eb93f4ca4a2,1
1194,4,SMfb03e933dddcc88d305747e2b02ee481,1
1195,2,SMa5a93c4b2a6d7dfeacc9efcf9d16199c,1
1196,1,SM6e19d4b6510b7e3953bd305f752a2d7f,2
1197,4,SM1057c61296b242d3fea56374a5a66f48,3
1198,3,SMb472060810e21284f8a2a8ffd3fbbf89,2
1199,1,SM7db510236715ca7e24ea7f3e15fa5323,3
1200,3,SM7197bd4729cea62b2c5b18803cdf0c1c,2
1201,4,SM1f910dfe4611ef69719c0dac090663df,3
1202,3,SM36158c3d27b17fd0a38cb44977bc6047,1
1203,3,SMe36a5d706d325033b2302b8643289047,2
1204,3,SMcf63d7726750b6f3766eb0b5268fc99c,1
1205,3,SM0813cd948058627640a43df00829df19,2
1206,2,SM48b5c1a8c773dfeeadc99015271ec462,3
1207,5,SM773ec7607e3d8cdbb206a320f46940e1,1
1208,1,SM084a2f36c76431a96e83e2208b0da519,2
1209,1,SMcef99e9ee497c54e4f5bedd90a51e89a,3
1210,2,SM9bb91fa6d33b2060cf940f091020b7f8,1
1211,4,SMc635e889c37b7d59f6e23cc8f950f421,2
1212,5,SM3ad6d8d3e510ed798e03b6a9a4fdedf2,3
1213,3,SM4daffce87fe0ef2e8a8b2463412779c6,3
1214,5,SMd1269e416a550877a227d531d8cec7be,1
1215,1,SMf32c1d7135dbea497706429eb5063060,2
1216,1,SMd12de4012f7aba5183c9024636c2d1bf,3
1217,2,SMe70023d9b5d1b7917f625147c95cecfd,1
1218,1,SMd82017bd419a1cf3a5259ea10c8b7139,1
1219,4,SM0944154edc49698c17c76be1eaa04d80,2
1220,5,SM62b49490bfcf94eca335aceeceab3971,3
1221,5,SMa70f499bed77d0f8cb4705c688d2b3a2,2
1222,5,SMbb4bb3fe67458d758c31723fe07abbdd,3
1223,3,SM0bd213bdfa55f95c6a44680285550f89,1
1224,2,SM41fc4e0ea5e474bd3c60477e5833a950,2
1225,2,SM6f30546f0d75e22b06b1aa9d7091388f,3
1226,4,SMb0c3e05b1da9190e6135eadead0f3066,1
1227,2,SM4b03ef5d8ff5599d3e95bb4923dc8197,2
1228,2,SM0c95e64b35a1e1bfbb267f13a61b2d93,3
1229,3,SMfca4101dfc118278ba2d8d2f7c0bc3ec,1
1230,3,SMe521a43c1ca069f4299b11b22b73e468,2
1231,4,SM13e1827ca4d156dc1d0884a6e2c24365,3
1232,Yes,SMc522382ad9ff0d0849a319e5f5129148,1
1233,5,SMa8d5b1836092c1e29783748c65d6ab64,1
1234,4,SMf280d90dcdd6ee384824737f515ae305,2
1235,1,SM8d33270c50313fabb0e76c1a4a1357d9,3
1236,5,SMb95e52c178ed909f68fc4fe675fddbf5,1
1237,1,SM0d86d2fdabec34726111cdcd755228e5,2
1238,2,SM02ed0500e79304c5d95ef9d01fb55d53,3
1239,3,SMf6c35b4269d98d23eab4b071d0b03fc5,1
1240,3,SMacaf150ad71503d39e30931f7f661703,2
1241,2,SM37df3ef68f5f40be3a6dd40e519fba52,3
1242,4,SM9c98e3b70ce8540f913a3a32a88c2bab,1
1245,2,SM8c3492e1d3509ed380d5bf1e4560d441,1
1246,5,SM797a0ff0c84f91533a76c1447661c05f,2
1247,4,SMc7eb5a7db012070e4fae866351e723a9,1
1248,2,SMa46e6e8bc6654438c2d1e7f38e28abab,2
1251,4,SMafd0e1a91adc07ec2ca757d47b0a8373,2
1252,5,SM2dfa35287c6b15cb657f61598c00a9b1,3
1255,2,SMa4fec61298a57b65eba77c92109a94fa,3
1257,1,SM754fa4f31f31c84817d9c8a65cc808e3,2
1258,3,SM6d3546546003c480c912f50a98290c64,3
1259,4,SMe02cd6f32a78e649aaed387d9f29f3cc,1
1260,4,SM606ddccbe07fbeeb4490c0e633306db6,2
1261,2,SM4aacab61df97ea884e0246bc7b4a2d59,3
1262,4,SM1061e23ed51335579d513e04939803ba,1
1264,1,SM8ddc540042435f941ce9edf177d26e3e,3
1265,3,SMfb7a0aad3f9840f47b6e0764216f7007,1
1266,2,SMdcf7cb848f569b999d82bc47572fd620,2
1270,2,SMc767f67fa37af267bcb445c390ae2c5d,3
1271,2,SM875cd7eb291baf3b9ad92cd2fa68f864,1
1273,3,SM9b7dd41463315c5731475e52417b0b64,3
1243,3,SMbe59228c61787519d0b5116d8dbc0d0c,2
1244,3,SM461bd8982002c00ad4a7ec43b8625ac2,3
1249,3,SMa665c992ad215cad690bb0e4d1a01549,3
1250,2,SMa50484ab33452e8b791cec5e10ae1c30,1
1253,4,SM65cae7254a701c30d5a0493db7fcdc0e,1
1254,4,SMaf8bd5aa132aa14a5f6618f02ccc5a39,2
1256,5,SMb6dc0aeb815ab3b86eef3371715165d1,1
1263,1,SM4bd21bc55ec24b4b0869b058f1124d42,2
1267,1,SM3d6f76df565acdb9d825cf1d4efe60ee,3
1268,1,SM64d3a74fe087b690aab17698d58812b8,1
1269,5,SM39fb6892e8b91af3f9924d8d68d45aa2,2
1272,5,SMd895ff8fc81d8db34d84c96149eb2ddf,2
1274,1,SM6f44a668bea58c9d73640090ed3d7e67,1
1275,2,SMff161ab24dd4f353b0231df1d6aea31e,2
1276,1,SM1c35a9f33952015d1667aa5c6f743ac0,3
1277,3,SMebd87251210e69eae8338059fe65f3ed,4
1278,STOP,SM59d351f8388491cd010ed6e1b0d04492,4
1279,3,SM15e05332d60a3c1ec78e10a303a97c27,4
1280,3,SMc5d2abc8b31d7f7660c79690cd0f1775,4
1281,3,SMf38c9c1bd7a8700999dff3616c795eeb,4
1282,5,SM393e9c09d50ea733f968567a304b82e9,4
1283,3,SM1af06c6265e3b6b0abab670293e9b704,4
1284,4,SM5769fb3037488982417aeeab0ae6c4c4,4
1285,3,SMa2a103f8d31c852995c842bc2c7735f6,4
1286,4,SMd0c7be3a928fc0d310feb74f83bac25f,4
1287,2,SMf0b1a308df264e5dd85a56f18ac1ef5c,4
1288,3,SMe9bb0939d1009167a8a0f08bbaf6b1d4,4
1289,4,SM645806c2005238fcb060412d6490effb,4
1290,3,SM977a659a369bb52774cbdbcff078987b,4
1291,3,SM89ddc1ae1790465be23916875e105311,5
1292,4,SM80bbfeb8e146a5e61251adf10e246e33,4
1293,2,SM5465c7a1061197d96a7bb5a54ef86273,5
1294,3,SMb966a07d282156469595324ace337879,5
1295,4,SM3cbb307b655ef4bcfa423c232dfea6ae,5
1296,1,SM0223a81f2b25a90d4aa7b242cdfc492a,5
1297,3,SM78bf43b48387cf14e8125d8a28bbc07d,4
1298,2,SMc62ec9667325d72c0314c15c9eecff8b,5
1299,1,SMe35971a8b5372c36da0807f088bf4506,5
1300,3,SMc6455a26d7f0434be2501bf9e450f90e,5
1301,3,SM877a6272ff1d10b9357fc56608755149,4
1302,3,SM75a72c599aa0beab69086248a14b5168,5
1303,4,SMa4990ba8d204586513714fe35ea54872,5
1304,2,SM4719ffbb4a3bc2b83e18b1536914b706,6
1305,3,SM9a720c5960828d39eb4846360cbf88b8,5
1306,2,SMa7733fc27f4cee7cce860464fd555112,6
1307,2,SM325c326cdf3739b4cd8f2258a89a5f41,6
1308,1,SM8c499a2072eafcfe35d042b2c604f1d5,5
1309,3,SM870c1d083c58c3085c0fc92f32f0e91b,5
1310,3,SM2abae159bd04f0f5a3715d9f922bcec7,5
1311,3,SMdd3c0abaad4fd042d56e05cc0a36fd82,6
1312,1,SM2448a3465e34ade3746cb8c366523591,6
1313,2,SMff57233d1d4df083d5998fb82b44b7e0,6
1314,2,SM21de08d5941e19a2d03975137d4306e8,6
1315,4,SMf1cc9c8a328eca641eb9910f28d73a95,6
1316,3,SMa045bd5d698535347e2acadf0a4eddc8,6
1317,3,SM83b0f931949dc8d240264b9dd9a0cfde,6
1318,1,SM7ca7bc02c669a4ebca00ceac441a7fbf,6
1319,3,SMa2d1ff2be142516911419555e427cb90,1
1320,3,SMbfba4d35b766ba8a04befdf7846caffe,2
1321,3,SMa84f37b40d979980a47d0b3ca6707655,3
1322,3,SM5486009a97f825251410f88be3c0476d,5
1323,5,SM4e1f0ec5a2a9b3a9896e0711c4585402,4
1324,1,SM2a000418eafa069ab5efb0cb2fa66653,5
1325,1,SM7ef937d95c502949bbb161202a72e8f5,6
1326,3,SM52e04955a4581a2018be02753802edac,4
1327,3,SMbceac93634e0620661f9f9114a9be0a8,5
1328,3,SMd1cab38b0c16a1b9ae8aeabdf648e608,6
1329,2,SMf46e14217a1fd5d50202cdcabf70083c,4
1330,2,SM844ccdc74044b50fdba2eed8769be007,5
1331,2,SMe4c646fa5571d0a77be7e459467e9cdd,6
1332,3,SMe0e4117cdb0629ae9ad27aadf12a3087,4
1333,2,SMf7746f0c341c4403a6b6e7148d6f58b5,5
1334,2,SM6fbba4d10f202ba31afda39d3c674d49,6
1335,1,SM0b2d7db842584d40f80d8e282e2490df,4
1336,1,SMf4136b9dee03469a9db75e7ce9ae91d0,5
1337,5,SM4eb6a1885aa707e1cb0e021c700f4270,6
1338,4,SM90e779d38ef96ec123c7234fd0fd8cac,4
1339,4,SM7bfc3f1051b79362827b72684f05d664,5
1340,2,SM820f4e5743ee81aa82f3f8e4d47c6199,6
1341,5,SMd1d8ec4bbcb8b480ef5a7565d35525d9,4
1342,1,SM8aaac7089b1923fa82384f6b95c60de3,5
1343,1,SM097598effe5223d0fd463dfd2f030311,6
1344,2,SMf9aa0d7e747de12a33a61ebd8871c382,4
1345,3,SMc34509f0c9da48eaaba0486049dccedf,5
1346,4,SMa7e90492a9b00fc639179183af3cc599,6
1347,5,SM6e784678ca452cb540b7ff0ddc6d460d,4
1348,1,SM88f3b1d9f53b6835a275cb7a9289224b,5
1349,1,SMb31f9171cd64553c1c6efe3e8fd3c4fc,6
1350,4,SM36dcbe86dd8da1f8961d8875b093f6d5,4
1351,3,SM45994c79760b72627f8c56edc056784a,5
1352,2,SM7ae8ddaddda0a5de63cbddc4f9bf9e0d,6
1353,1,SMf67b960ceda96e0af85531cde888eb0f,4
1354,5,SM7aa69ec425534c26334bfd51ff88cc1f,5
1355,5,SM96623073b9459277d3974b5cb46a7f27,6
1356,4,SMf4d8fba38f5098f63cefd20a19925b6f,4
1357,4,SM2f9cf05e24f9d21df5ffb9ab9dc23a58,5
1358,3,SMacac3b1e9f4e2adc5448b4f2ef67c404,6
1359,2,SM76d38d56dd12b2b0bf41287b804b998c,4
1360,5,SMd58bd5f7b2681ee8a3cf4f0ba4e99dcf,4
1361,1,SMbcbe90139eb20a4d1146fed43edb3a83,5
1362,3,SM3c01549d9827a31f3c26536dc4e83d51,6
1363,3,SM177f48d11537d1b8c0c448346c80b48e,5
1364,5,SM2d729e5bc02af3da4bf6337f3b8104ce,6
1365,2,SMa9f2b8fad08dae6436324c5936a791c6,4
1366,5,SM207332f6286008f52cb3f37587af7f5f,4
1367,3,SMda87bb393c4f9970778f5ae658a427c5,4
1368,5,SM83939cf49af7fbb4238bbb6e76c21b1d,4
1369,3,SM779f8b81344949470b177b7c988f5839,4
1370,4 ,SMdcbe01bfb6a13296da3aeec58d044bce,4
1373,3,SMa132a0f4641a0c41d4ce48ee79cdebfe,5
1374,5,SM9f0cb610c95fd6f6b265de4106874991,5
1378,5,SMae3b43abde08b43e65f06a2918e3c788,6
1381,2,SMa73a2a94ea8d4dd68f5228c94b886077,6
1384,3,SM48b327632d0579a90b7f9bad3e156629,5
1386,2,SMd5d2ccb3c5cc657fc454a11151700fd1,6
1389,1,SMccffe2e8cf0ecfb0d8e20e10c80ce520,6
1392,3,SM469f1206f10eb77f514567299f5043b0,5
